calorific_value,nitrogen,turbidity,style,alcohol,sugars,bitterness,colour,degree_of_fermentation.
41.41150442,0.19404436,0.77,lager,3.510769231,15.74,7.862578947,13.2,68.72857143
42.78318584,0.28745447,0.65,lager,3.716923077,16.13,4.950631579,15.72,68.91285714
43.35840708,0.144433099,1.222727273,lager,3.744615385,16.45,10.37236842,17.4,70.13857143
37.34070796,0.265611069,1.202727273,lager,3.806153846,16.21,9.162368421,14.28,70.23428571
39.46460177,0.197993085,0.619090909,lager,3.643076923,15.89,11.74573684,9.48,70.68857143
43.04867257,0.197672705,1.229090909,lager,4.264615385,16.51,13.65547368,16.32,73.00428571
37.07522124,0.396231167,0.738181818,lager,3.996923077,16.67,11.74847368,15.72,73.02857143
39.90707965,0.241683999,1.155454545,lager,3.584615385,16.67,6.359421053,16.32,73.16857143
38.75663717,0.25024928,0.793636364,lager,3.572307692,16.35,13.31515789,11.52,73.98571429
39.59734513,0.180265967,0.856363636,lager,3.821538462,19.43,9.708263158,11.04,74.42428571
38.18141593,0.196229796,0.940909091,lager,3.627692308,17.13,11.25978947,11.64,76.31714286
43.49115044,0.258598004,1.139090909,lager,3.633846154,17.12,8.174263158,11.4,76.78
38.09292035,0.261521856,1.731818182,lager,3.618461538,17.68,7.556157895,14.76,81.21142857
45.70353982,0.22417001,2.661818182,lager,3.556923077,17.05,20.06378947,11.16,87.23857143
43.13716814,0.20528644,2.611818182,stout,3.803076923,18.83,3.167789474,6.72,64.31714286
42.73893805,0.259444355,2.961818182,stout,4.098461538,18.24,5.145473684,6.6,64.46
43.93362832,0.248870104,2.31,stout,3.753846154,18.03,3.413736842,7.92,65.15428571
42.82743363,0.205390949,3.226363636,stout,4.258461538,19.12,7.099315789,6.84,65.23142857
42.82743363,0.313775309,2.36,stout,3.987692308,18.45,3.801578947,8.16,65.33571429
38.44690265,0.230198978,2.308181818,stout,3.907692308,18.55,8.877894737,9.36,65.43428571
44.68584071,0.334920385,3.651818182,stout,4.052307692,17.59,5.002736842,7.2,65.64714286
41.1460177,0.270822126,1.742727273,stout,3.941538462,17.31,5.800052632,7.92,65.85714286
41.45575221,0.262541932,3.018181818,stout,4.024615385,18.9,9.466894737,6.84,66.57714286
43.04867257,0.180269393,4.047272727,stout,3.935384615,17.67,5.900210526,5.76,67.10285714
43.84513274,0.31127566,3.05,stout,4.218461538,20.65,5.469947368,7.68,67.15
42.03097345,0.245981545,1.543636364,stout,3.963076923,17.99,8.782,8.88,67.51428571
44.95132743,0.304969144,2.744545455,stout,4.123076923,18.91,6.272368421,8.4,68.16
38.18141593,0.263215244,1.828181818,stout,4.212307692,18.26,5.262315789,11.52,68.80857143
40.88053097,0.292846105,3.717272727,stout,4.356923077,17.51,4.064736842,7.44,69.30285714
37.51769912,0.237528312,3.121818182,stout,3.96,19.61,3.751842105,6.48,69.70285714
41.05752212,0.310112356,1.44,stout,3.769230769,19.72,5.720157895,9,70.23714286
41.5,0.275860828,2.229090909,stout,3.953846154,18.27,4.228421053,10.44,70.68857143
43.71238938,0.233296555,2.627272727,stout,4.153846154,18.12,6.288052632,7.08,70.94
38.13716814,0.328714951,3.753636364,stout,4.138461538,18.7,7.799368421,10.2,71.17142857
42.51769912,0.352644077,2.937272727,stout,3.830769231,18.03,6.692736842,8.04,71.45142857
37.96017699,0.228401767,1.559090909,stout,3.950769231,17.96,5.386315789,10.68,71.69857143
37.34070796,0.221810849,1.638181818,stout,3.855384615,20.51,5.596842105,9.84,73.13714286
38.13716814,0.233793401,4.762727273,stout,4.147692308,16.67,6.252105263,6.84,73.39428571
41.45575221,0.260993144,1.352727273,stout,3.978461538,17.81,3.865789474,9.24,74.15714286
44.02212389,0.172410662,2.191818182,stout,4.033846154,16.9,7.546947368,7.32,74.67857143
39.95132743,0.272586785,5.217272727,stout,4.412307692,16.68,6.008368421,6.84,74.75714286
40.03982301,0.347918901,2.859090909,stout,4.178461538,17.58,7.340842105,8.88,74.88714286
43.97787611,0.266770262,3.775454545,stout,4.347692308,19.1,7.356,7.32,75.89428571
45.34955752,0.255529552,1.301818182,stout,4.16,18.17,3.243578947,10.68,76.18285714
41.19026549,0.283402606,2.620909091,stout,4.123076923,19.6,7.554947368,8.04,79.13428571
